Date,Open,High,Low,Close,Volume
2010/3/2,3089.71,3095.99,3060.96,3073.11,1053276.47
2010/3/3,3074.1,3098.46,3061.47,3097.01,1171565.19
2010/3/4,3098.07,3102.4,3016.22,3023.37,1263838.89
2010/3/5,3026.64,3044.17,3011.09,3031.07,922596.65
2010/3/8,3036.42,3058.83,3030.91,3053.23,810119.5
2010/3/9,3053.26,3084.85,3028.69,3069.14,923818.03
2010/3/10,3067.15,3085.99,3034.74,3048.93,846129.53
2010/3/11,3050.64,3070.94,3025.31,3051.28,798721.95
2010/3/12,3051.47,3057.52,3011.97,3013.41,714189.12
2010/3/15,3010.72,3013.52,2963.49,2976.94,637497.68
2010/3/16,2974.49,2993.84,2963.44,2992.84,596279.91
2010/3/17,2999.82,3050.76,2994.89,3050.48,870856.99
2010/3/18,3053.16,3063.59,3035.02,3046.09,913791.24
2010/3/19,3046.75,3069.66,3031.02,3067.75,884811.89
2010/3/22,3069.66,3083.35,3061.76,3074.58,964994.11
2010/3/23,3076.96,3082.97,3051.21,3053.13,928671.9
2010/3/24,3058.93,3076.75,3052.21,3056.81,892663.65
2010/3/25,3051.36,3051.36,3012.31,3019.18,901905.42
2010/3/26,3017.22,3067.71,3009.91,3059.72,930777.16
2010/3/29,3076.05,3130.28,3071.69,3123.8,1318951.14
2010/3/30,3123.83,3132.58,3113.77,3128.47,1024315.15
2010/3/31,3129.57,3130.11,3101.76,3109.11,1011433.51
2010/4/1,3111.94,3148.34,3111.94,3147.42,1267792.13
2010/4/2,3154.77,3159.6,3141.87,3157.96,1227893.83
2010/4/6,3170.61,3177.97,3141.93,3158.68,1168147.03
2010/4/7,3156.31,3161.08,3132.24,3148.22,1035215.7
2010/4/8,3143.45,3143.83,3110.26,3118.71,1146433.89
2010/4/9,3118.93,3146.46,3114.79,3145.35,1054259.6
2010/4/12,3151.89,3156.21,3111.9,3129.26,1379627.01
2010/4/13,3129.69,3173.63,3101.48,3161.25,1439820.4
2010/4/14,3161.55,3167.66,3145.56,3166.18,1064358.47
2010/4/15,3168.14,3181.66,3135.99,3164.97,1062639.08
2010/4/16,3159.67,3159.67,3121.37,3130.3,809349.18
2010/4/19,3096.79,3096.79,2977.77,2980.3,1293605.05
2010/4/20,2980.08,2998.91,2941.35,2979.53,1017322.49
2010/4/21,2984.62,3034.33,2972.1,3033.28,1163085.14
2010/4/22,3021.29,3023.64,2978.46,2999.48,1217266.64
2010/4/23,2995.57,3015.63,2966.79,2983.54,1035187.13
2010/4/26,2988.08,2996.83,2965.83,2969.5,891466.75
2010/4/27,2962.15,2962.15,2866.34,2907.93,1082712.73
2010/4/28,2883.17,2916.68,2865.47,2900.33,837494.11
2010/4/29,2912.2,2928.93,2867.94,2868.43,893444.34
2010/4/30,2867.65,2875.81,2820.95,2870.61,887344.44
2010/5/4,2821.35,2862.56,2809.13,2835.28,660798.44
2010/5/5,2804.51,2857.29,2770.33,2857.15,953405.78
2010/5/6,2838.95,2838.95,2735,2739.7,926493.16
2010/5/7,2685.99,2732.18,2665.81,2688.38,920262.6
2010/5/10,2690.86,2713.06,2646.59,2698.76,818540.5
2010/5/11,2745.6,2751.07,2638.53,2647.57,878971.07
2010/5/12,2628.02,2668.12,2604.2,2655.71,825441.6
2010/5/13,2653.58,2711.07,2646.9,2710.51,830777.33
2010/5/14,2692.1,2712.86,2677.19,2696.63,733680.24
2010/5/17,2663.88,2663.88,2557.24,2559.93,826483.26
2010/5/18,2555.14,2603.32,2529.63,2594.78,827923.86
2010/5/19,2581.63,2623.96,2554.98,2587.81,713721.86
2010/5/20,2571.54,2609.64,2551.45,2555.94,663900.44
2010/5/21,2492.58,2584.45,2481.97,2583.52,838560.9
2010/5/24,2596.32,2680.49,2596.32,2673.42,1124972.72
2010/5/25,2654.36,2659.74,2609.09,2622.63,932690.5
2010/5/26,2620.85,2644.94,2610.51,2625.79,687104.64
2010/5/27,2615.11,2662.08,2583.55,2655.92,878835.69
2010/5/28,2680.4,2686.54,2641.41,2655.77,869479.98
2010/5/31,2647.87,2665.39,2591.54,2592.15,787438.82
2010/6/1,2577.76,2598.9,2534.27,2568.28,746661.13
2010/6/2,2548.54,2572.34,2521.06,2571.42,648666.34
2010/6/3,2575.77,2596.14,2551.53,2552.66,695023.28
2010/6/4,2536.23,2556.97,2527.87,2553.59,565184.95
2010/6/7,2508.33,2527.1,2491.66,2511.73,656979.88
2010/6/8,2510.08,2531.88,2491.65,2513.95,630324.68
2010/6/9,2523.88,2589.47,2501.12,2583.87,960309.84
2010/6/10,2561.55,2581.05,2554.79,2562.58,745839.64
2010/6/11,2574.9,2590.98,2566.62,2569.94,665192.8
2010/6/17,2588.97,2595.51,2559.72,2560.25,549570.39
2010/6/18,2556.6,2568.86,2505.33,2513.22,672184.53
2010/6/21,2517.29,2587.34,2504.32,2586.21,785544.25
2010/6/22,2579.63,2598.35,2572.96,2588.7,636814.59
2010/6/23,2576.34,2593.67,2546.52,2569.87,587768.22
2010/6/24,2563.64,2586.9,2554.34,2566.75,488565.71
2010/6/25,2556.54,2572.83,2534.27,2552.82,500788.52
2010/6/28,2550.65,2561.49,2528.39,2535.28,432039.38
2010/6/29,2534.5,2541.14,2425.93,2427.05,737449.04
2010/6/30,2409.54,2411.44,2382.36,2398.37,552105.69
2010/7/1,2393.95,2410.77,2371.78,2373.79,499676.86
2010/7/2,2371.32,2386.4,2319.74,2382.9,683295.7
2010/7/5,2358.76,2378.09,2335.57,2363.95,479964.52
2010/7/6,2358.28,2409.78,2356.55,2409.42,613642.95
2010/7/7,2407.67,2421.68,2392.57,2421.12,561107
2010/7/8,2429.68,2436.28,2402,2415.15,544859.54
2010/7/9,2416.58,2485.6,2398.68,2470.92,858901.48
2010/7/12,2468.54,2501.02,2455.81,2490.72,829223.49
2010/7/13,2468.69,2468.69,2439.24,2450.29,663270.19
2010/7/14,2456.1,2494.59,2456.1,2470.44,729461.45
2010/7/15,2465.99,2487.24,2423.65,2424.3,1055392.39
2010/7/16,2414.68,2428.46,2389.07,2424.27,707933.03
2010/7/19,2399.58,2484.19,2392.27,2475.42,888389.62
2010/7/20,2477.75,2530.33,2477.46,2528.73,1185983.74
2010/7/21,2529.62,2553.45,2520.15,2535.39,1142478.32
2010/7/22,2525.98,2563.24,2522.2,2562.41,1059342.17
2010/7/23,2566.85,2579.52,2549.24,2572.03,1143731.49
2010/7/26,2576.37,2589.48,2556.47,2588.68,933264.86
2010/7/27,2581.59,2588,2565.64,2575.37,866052.36
2010/7/28,2574.32,2636,2564.16,2633.66,1289795.38
2010/7/29,2635.05,2656.41,2623.94,2648.12,1391236.05
2010/7/30,2642.85,2643.04,2614.73,2637.5,947737.88
2010/8/2,2635.81,2675.76,2633.65,2672.52,1129446.33
2010/8/3,2678.79,2681.79,2626.72,2627,1279710.94
2010/8/4,2620.5,2638.9,2589.99,2638.52,1121237.37
2010/8/5,2636.24,2640.59,2606.62,2620.76,1135143.82
2010/8/6,2618.71,2659.41,2598.91,2658.39,1209272.86
2010/8/9,2656.36,2676.09,2650.4,2672.53,1199647.5
2010/8/10,2672.79,2675.31,2594.34,2595.27,1270100.21
2010/8/11,2587.62,2618.45,2586.02,2607.5,869414.61
2010/8/12,2584.92,2608.76,2570.96,2575.48,926752.03
2010/8/13,2576.69,2607.03,2564.84,2606.7,888204.5
2010/8/16,2603.79,2665.31,2596.77,2661.71,1258628.23
2010/8/17,2663.18,2677.57,2654.01,2671.89,1226382.94
2010/8/18,2674.5,2687.76,2654.41,2666.3,1362543.48
2010/8/19,2669.43,2701.93,2659.3,2687.98,1284416.13
2010/8/20,2677.02,2683.29,2636.91,2642.31,1161721.84
2010/8/23,2637.82,2656.12,2629.71,2639.37,881365.39
2010/8/24,2636.53,2667.17,2614.56,2650.31,1072436.39
2010/8/25,2634.95,2645.5,2595.73,2596.58,1096958.28
2010/8/26,2604.88,2616.96,2590.61,2603.48,803138.57
2010/8/27,2602.5,2613.49,2588.64,2610.74,704660.94
2010/8/30,2622.27,2656.36,2620.19,2652.66,1104795.25
2010/8/31,2644.79,2647.25,2626.79,2638.8,1108902.45
2010/9/1,2641.05,2662.88,2604.49,2622.88,1271649.4
2010/9/2,2646.89,2659.98,2636.42,2655.78,1240762.38
2010/9/3,2658.13,2660.54,2631.85,2655.39,1294565.26
2010/9/6,2667.2,2698.6,2664.24,2696.25,1442090.66
2010/9/7,2698.22,2704.93,2679.02,2698.36,1122315.39
2010/9/8,2687.71,2695.85,2674.32,2695.29,1135194.09
2010/9/9,2698.64,2698.64,2651.6,2656.35,1329894.34
2010/9/10,2657.24,2667.84,2628.83,2663.21,1130411.51
2010/9/13,2665.66,2696.67,2660.61,2688.32,1179189.14
2010/9/14,2694.07,2703.78,2678.97,2688.52,1207124.1
2010/9/15,2688.39,2688.49,2645.86,2652.5,1220398.15
2010/9/16,2646.92,2653.27,2583.34,2602.47,1189982
2010/9/17,2607.55,2615.08,2592.54,2598.69,831713.57
2010/9/20,2601.48,2607.35,2573.63,2588.71,794695.19
2010/9/21,2593.76,2601.1,2580.18,2591.55,581014.06
2010/9/27,2600.54,2629.05,2597.14,2627.97,768446.58
2010/9/28,2625.33,2625.33,2607.02,2611.35,931174.3
2010/9/29,2608.92,2634.12,2603.93,2610.68,886186.63
2010/9/30,2599.72,2656,2597.6,2655.66,895803.61
2010/10/8,2681.25,2747.81,2677.99,2738.74,1357595.43
2010/10/11,2755.03,2823.6,2755.03,2806.94,2075352.65
2010/10/12,2795.76,2843.43,2782.34,2841.41,1674283.27
2010/10/13,2842.14,2862.04,2826.22,2861.36,1852816.71
2010/10/14,2881.55,2919.41,2864.52,2879.64,2294617.09
2010/10/15,2863.74,2971.16,2858.22,2971.16,2365685.58
2010/10/18,2985.46,3026.1,2944.72,2955.23,2633169.38
2010/10/19,2949.63,3002.37,2931.91,3001.85,1706678.28
2010/10/20,2947.51,3041.15,2942.51,3003.95,2078044.24
2010/10/21,3009.23,3018.24,2958.55,2983.53,1614361.41
2010/10/22,2976.75,2997.62,2954.62,2975.04,1470798.81
2010/10/25,2979.71,3051.54,2959.3,3051.42,1921142.43
2010/10/26,3065.84,3073.38,3017.82,3041.54,1987789.08
2010/10/27,3031.65,3056.4,2988.87,2997.05,1762682.8
2010/10/28,2989.29,3007.01,2969.3,2992.58,1435379.33
2010/10/29,2993.3,2996.77,2955.48,2978.84,1471097.54
2010/11/1,2986.89,3054.05,2986.89,3054.02,1862431.8
2010/11/2,3061.63,3089.57,3029.32,3045.43,2249472.83
2010/11/3,3044.02,3069.07,3017.1,3030.99,1898480.32
2010/11/4,3035.37,3087.42,3035.37,3086.94,1768570.96
2010/11/5,3129.87,3142.59,3105.92,3129.5,2119558.03
2010/11/8,3140.4,3160.7,3124.09,3159.51,2054179.6
2010/11/9,3159.02,3159.02,3110.34,3135,1924557.46
2010/11/10,3120.44,3124.26,3093.88,3115.36,1850524.23
2010/11/11,3108.51,3186.72,3102.77,3147.74,2102747.43
2010/11/12,3121.92,3150.15,2975.16,2985.44,2330849.58
2010/11/15,2984.87,3016.13,2939.68,3014.41,1531524.48
2010/11/16,3007.64,3007.64,2885.75,2894.54,1710893.73
2010/11/17,2852.48,2891.05,2824.12,2838.86,1237802.61
2010/11/18,2855.61,2873.7,2827.18,2865.45,1022261.82
2010/11/19,2879.66,2888.75,2806.64,2888.57,1237784.6
2010/11/22,2861.61,2904.97,2852.77,2884.37,1271177.16
2010/11/23,2872.17,2872.17,2791.58,2828.28,1163119.56
2010/11/24,2794.86,2861.49,2794.86,2859.94,1161562.38
2010/11/25,2875.86,2901.68,2856.96,2898.26,1316084.53
2010/11/26,2890.29,2894.42,2851.96,2871.7,1108661.91
2010/11/29,2861.15,2878.83,2841.8,2866.36,1024525.42
2010/11/30,2863.41,2881.16,2758.92,2820.18,1393248.63
2010/12/1,2810.54,2834.2,2795.81,2823.45,812632.96
2010/12/2,2860.46,2870.81,2841.47,2843.61,1041957.55
2010/12/3,2846.73,2853.4,2822.74,2842.43,835210.1
2010/12/6,2850.38,2871.41,2831.7,2857.18,897730.55
2010/12/7,2843.77,2884.53,2809.11,2875.86,867854.97
2010/12/8,2868.73,2880.56,2843.94,2848.55,867073.79
2010/12/9,2837.62,2854.7,2808.51,2810.95,946225.52
2010/12/10,2798.74,2850.42,2792.52,2841.04,804961.08
2010/12/13,2850.33,2923.77,2847.66,2922.95,1288784.68
2010/12/14,2928.3,2933.41,2912.42,2927.08,1209449.36
2010/12/15,2927.26,2939.05,2905.65,2911.41,1094624.89
2010/12/16,2908.87,2921.28,2891.86,2898.14,876063.13
2010/12/17,2896.77,2898.81,2881,2893.74,736771.36
2010/12/20,2901.47,2911.56,2804.56,2852.92,1137554.95
2010/12/21,2857.59,2908.17,2846.63,2904.12,1068256.23
2010/12/22,2910.73,2917.2,2867.05,2877.9,983255.57
2010/12/23,2874.2,2893.71,2849.84,2855.22,890024.88
2010/12/24,2841.35,2853.49,2813.5,2835.16,812168.48
2010/12/27,2842.81,2876.81,2774.54,2781.4,978072.78
2010/12/28,2768.03,2775.15,2730.41,2732.99,843326.32
2010/12/29,2735.48,2753.03,2721.48,2751.53,639412.78
2010/12/30,2751.97,2768.13,2724.54,2759.58,731720.46
2010/12/31,2759.16,2808.93,2758.13,2808.08,833502.14
2011/1/4,2825.33,2855.4,2810.11,2852.65,1100727.91
2011/1/5,2833.12,2850.49,2824.3,2838.59,1044152.82
2011/1/6,2838.44,2853.88,2816.95,2824.2,847056.16
2011/1/7,2820.67,2868.01,2807.87,2838.8,1131295.68
2011/1/10,2832.62,2847.36,2786.86,2791.81,907808.72
2011/1/11,2783.48,2810.76,2770.34,2804.05,805537.8
2011/1/12,2811.79,2828.47,2788.13,2821.31,792461.17
2011/1/13,2830.53,2837.53,2810.87,2827.71,748862.65
2011/1/14,2817.05,2817.05,2780.44,2791.34,767538.8
2011/1/17,2772.45,2780.94,2698.78,2706.66,925191.13
2011/1/18,2696.15,2715.41,2683.37,2708.98,603772.76
2011/1/19,2707.82,2759.6,2700.81,2758.1,784931.69
2011/1/20,2752.8,2752.8,2676.13,2677.65,860471.91
2011/1/21,2668.68,2746.18,2667.29,2715.29,956390.38
2011/1/24,2716.52,2736.11,2690.65,2695.72,879208.07
2011/1/25,2691.69,2701.04,2661.45,2677.43,694814.12
2011/1/26,2677.17,2710.74,2676.77,2708.81,607508.99
2011/1/27,2690.83,2753,2677.21,2749.15,1055691.63
2011/1/28,2741.31,2759.44,2733.29,2752.75,854279.92
2011/1/31,2751.53,2790.92,2748.54,2790.69,915028.14
2011/2/1,2795.07,2805.05,2785.3,2798.96,733500.92
2011/2/9,2778.7,2804.21,2764.87,2774.07,872577.88
2011/2/10,2769.65,2819.06,2760.18,2818.16,979197.63
2011/2/11,2815.12,2835.41,2807.61,2827.33,1077581.71
2011/2/14,2828.57,2906.26,2828.57,2899.13,1542429.7
2011/2/15,2900.43,2934.47,2892.64,2899.24,1524498.98
2011/2/16,2893.68,2924.19,2882.55,2923.9,1278056.97
2011/2/17,2929.26,2939.28,2905.03,2926.96,1304154.98
2011/2/18,2924.23,2924.23,2890.26,2899.79,1137754.63
2011/2/21,2886.54,2932.82,2884.19,2932.25,1188558.83
2011/2/22,2941.32,2944.41,2851.62,2855.52,1530046.22
2011/2/23,2844.99,2868.48,2839.2,2862.63,1110830.59
2011/2/24,2861.39,2881.54,2854.56,2878.6,1097725.88
2011/2/25,2876.78,2890.32,2848.65,2878.57,1000940.39
2011/2/28,2880.17,2906.17,2861.82,2905.05,1187057.63
2011/3/1,2906.29,2931.58,2901.55,2918.92,1365550.48
2011/3/2,2905.51,2924.96,2883.57,2913.81,1334422.58
2011/3/3,2918.73,2937.56,2900.76,2902.98,1504888.84
2011/3/4,2902.19,2944.46,2898.08,2942.31,1182772.41
2011/3/7,2952.72,3000.43,2952.72,2996.21,1601058.84
2011/3/8,2996.73,3001.62,2976.6,2999.94,1266811.54
2011/3/9,3002.55,3012.04,2989.34,3002.15,1247907.35
2011/3/10,2995.77,2995.77,2954.37,2957.14,1237998.89
2011/3/11,2942.42,2966.98,2927.68,2933.8,1159944.8
2011/3/14,2923.98,2939.65,2914.46,2937.63,1169106.18
2011/3/15,2927.98,2927.98,2850.95,2896.26,1549519.51
2011/3/16,2894.25,2934.02,2894.25,2930.8,1307772.37
2011/3/17,2906.96,2935.63,2885.65,2897.3,1377978.27
2011/3/18,2920.81,2930.61,2900.87,2906.89,1006373.35
2011/3/21,2913.91,2927.07,2895.15,2909.14,967602.75
2011/3/22,2917.69,2923.39,2884.75,2919.14,951174.57
2011/3/23,2919.02,2950.42,2911.63,2948.48,1126034.75
2011/3/24,2949.85,2958.66,2942.13,2946.71,1089559.79
2011/3/25,2948.54,2985.08,2946.7,2977.81,1363963.67
2011/3/28,2985.36,3005.78,2979.2,2984.01,1560168.78
2011/3/29,2979.87,2994.17,2953.54,2958.08,1685432.46
2011/3/30,2955.45,2968.18,2935.75,2955.77,1264935.48
2011/3/31,2954.65,2961.63,2914.38,2928.11,1089356.11
2011/4/1,2932.48,2967.85,2924.39,2967.41,998440.94
2011/4/6,2964.21,3005.24,2963.9,3001.36,1416506.13
2011/4/7,3003.2,3012.29,2990.31,3007.91,1247345.91
2011/4/8,3005.37,3031.1,2998.34,3030.02,1143377.94
2011/4/11,3037.91,3059.57,3019.89,3022.75,1471895.76
2011/4/12,3012.8,3039.12,3003.45,3021.37,1459905.47
2011/4/13,3006.83,3050.4,2994.47,3050.4,1282026.55
2011/4/14,3049.67,3058.24,3036.73,3042.64,1294871.07
2011/4/15,3036.35,3062.53,3020.16,3050.53,1285309.89
2011/4/18,3040.53,3067.46,3037.19,3057.33,1374887.39
2011/4/19,3038.81,3038.81,2996.22,2999.04,1418963.94
2011/4/20,3005.98,3019.12,2992.67,3007.04,1197416.57
2011/4/21,3021.77,3035.47,3012.54,3026.67,1215106.64
2011/4/22,3025.7,3032.97,3004.47,3010.52,1185256.13
2011/4/25,3003.03,3003.61,2964.64,2964.95,1173166.22
2011/4/26,2956.95,2970.28,2931.5,2938.98,951548.19
2011/4/27,2946.33,2961.13,2907.66,2925.41,1054924.75
2011/4/28,2937.95,2953.19,2884.84,2887.04,1052308.75
2011/4/29,2886.63,2913.56,2871.01,2911.51,875342.55
2011/5/3,2911.51,2933.46,2890.23,2932.19,964027.22
2011/5/4,2916.85,2916.97,2860.08,2866.02,1114811.31
2011/5/5,2854.77,2880.13,2849.91,2872.4,910844.27
2011/5/6,2842.77,2881.71,2834.46,2863.89,910639.09
2011/5/9,2868.24,2885.18,2861.42,2872.46,815761.55
2011/5/10,2876.98,2891.03,2865.1,2890.63,812971.76
2011/5/11,2890.35,2897.14,2868.35,2883.42,924771.22
2011/5/12,2864.98,2876.45,2843.1,2844.08,1002409.61
2011/5/13,2846.31,2871.99,2832.25,2871.03,932388.15
2011/5/16,2864.38,2877.09,2846.31,2849.07,846482.51
2011/5/17,2846.45,2869.23,2821.2,2852.77,948198.47
2011/5/18,2846.73,2877.43,2843.68,2872.77,768269.7
2011/5/19,2879.39,2884.14,2856.83,2859.57,769945.38
2011/5/20,2858.31,2866.76,2850.45,2858.46,707437.86
2011/5/23,2853.29,2853.29,2771.12,2774.57,986220.45
2011/5/24,2766.06,2771.75,2744.78,2767.06,748528.98
2011/5/25,2764.56,2771.18,2737.33,2741.74,744065.34
2011/5/26,2755.39,2764.89,2734.54,2736.53,787413.15
2011/5/27,2739.39,2746.84,2708.55,2709.95,825210.52
2011/5/30,2704.49,2728.06,2689.21,2706.36,651743.88
2011/5/31,2707.56,2744.93,2702.1,2743.47,679003.83
2011/6/1,2737.06,2744.56,2726.5,2743.57,685555.01
2011/6/2,2715.32,2728,2676.54,2705.18,860211.58
2011/6/3,2701.77,2732.43,2701.25,2728.02,679839.45
2011/6/7,2720.97,2745.77,2717.31,2744.3,650212.93
2011/6/8,2742.04,2754.12,2715.25,2750.29,742946.61
2011/6/9,2743.54,2747.33,2702.7,2703.35,834692.68
2011/6/10,2696.13,2707.74,2672.32,2705.14,734002.94
2011/6/13,2687.65,2703.42,2669.4,2700.38,630694.59
2011/6/14,2696.22,2735.55,2691.67,2730.04,830975.14
2011/6/15,2717.68,2730.48,2705.07,2705.43,748569.45
2011/6/16,2685.63,2691.94,2663.12,2664.28,709278.7
2011/6/17,2661.41,2675.03,2641.39,2642.82,644426.33
2011/6/20,2635.83,2637.88,2610.99,2621.25,600598.64
2011/6/21,2628.02,2648.02,2618.81,2646.48,648218.71
2011/6/22,2648.53,2657.73,2633.47,2649.32,583138.02
2011/6/23,2640.66,2693.42,2630.34,2688.25,737726.88
2011/6/24,2678.05,2759.71,2674.3,2746.21,1257736.28
2011/6/27,2746.79,2769.04,2743.5,2758.23,1016010.18
2011/6/28,2759.71,2763.28,2736.4,2759.2,882774.5
2011/6/29,2757.4,2759.23,2727.25,2728.48,882241.97
2011/6/30,2729.99,2774.37,2729.99,2762.08,909671.24
2011/7/1,2767.83,2778.67,2752.97,2759.36,920728.78
2011/7/4,2770.94,2813.27,2770.94,2812.82,1219622.6
2011/7/5,2812.72,2818.14,2799.11,2816.36,1101242.24
2011/7/6,2811.82,2811.82,2780.73,2810.48,1031043.93
2011/7/7,2813.19,2825.12,2793.89,2794.27,1165121.43
2011/7/8,2797.03,2807.38,2784.13,2797.77,862116.09
2011/7/11,2789.45,2807.32,2780.67,2802.69,860635.95
2011/7/12,2783.72,2783.72,2752.19,2754.58,966744.75
2011/7/13,2756.03,2797.27,2756.03,2795.48,919291.28
2011/7/14,2798.21,2811.7,2788.98,2810.44,1045020.8
2011/7/15,2803.59,2821.34,2794.16,2820.17,1074700.64
2011/7/18,2821.36,2826.96,2807.11,2816.69,1081086.23
2011/7/19,2804.92,2809.32,2790.69,2796.98,927408.84
2011/7/20,2810.44,2817.29,2779.38,2794.21,840306.16
2011/7/21,2795.9,2799.85,2763.42,2765.89,817605.82
2011/7/22,2769.86,2782.17,2763.8,2770.79,702118.37
2011/7/25,2759.63,2759.63,2680.75,2688.75,1112422.49
2011/7/26,2685.75,2704.94,2677.12,2703.03,728814.54
2011/7/27,2690.14,2726.8,2680.43,2723.49,804077.81
2011/7/28,2701.77,2712.09,2684.66,2708.78,784749.15
2011/7/29,2706.5,2721.53,2681.27,2701.73,754716.55
2011/8/1,2697.58,2712.89,2688.53,2703.78,590007.11
2011/8/2,2689.97,2689.97,2651.28,2679.26,699931.81
2011/8/3,2659.12,2688.07,2654.36,2678.49,639816.1
2011/8/4,2683.19,2698.82,2675.53,2684.04,588721.11
2011/8/5,2620.28,2644.58,2605.14,2626.42,785718.33
2011/8/8,2599.29,2614.19,2497.92,2526.82,1103024.96
2011/8/9,2468.03,2537.41,2437.68,2526.07,1037238.92
2011/8/10,2562.39,2579.16,2544.95,2549.18,1003693.43
2011/8/11,2508.86,2582.16,2505.01,2581.51,955972.65
2011/8/12,2593.4,2605.45,2585.85,2593.17,971712.06
2011/8/15,2598.14,2627.1,2584.41,2626.77,886768.42
2011/8/16,2627.85,2636.36,2601.5,2608.17,852268.61
2011/8/17,2603.96,2617.17,2596.04,2601.26,701091.46
2011/8/18,2601.99,2603.49,2556.86,2559.47,709892.77
2011/8/19,2519.65,2538.27,2513.75,2534.36,706068.01
2011/8/22,2534.57,2553.42,2507.78,2515.86,612144.29
2011/8/23,2524.88,2554.18,2514.95,2554.02,609441.93
2011/8/24,2562.41,2569.28,2536.26,2541.09,654624.69
2011/8/25,2546.4,2616.3,2545.05,2615.26,1045379.78
2011/8/26,2602.21,2616.64,2593.24,2612.19,778504.5
2011/8/29,2595.47,2595.47,2570.84,2576.41,736960.95
2011/8/30,2592.6,2615.14,2563.69,2566.6,759106.86
2011/8/31,2566.53,2574.42,2545.1,2567.34,591697.2
2011/9/1,2569.8,2584.8,2547.86,2556.04,572909.27
2011/9/2,2551.56,2557.31,2517.62,2528.28,544365.81
2011/9/5,2510.1,2510.1,2478.2,2478.74,550310.66
2011/9/6,2465.57,2482.24,2459.54,2470.52,492231.73
2011/9/7,2480.94,2516.75,2475.22,2516.09,596658.6
2011/9/8,2523.96,2524.38,2498.11,2498.94,552719.52
2011/9/9,2506.97,2528.42,2487.15,2497.75,512533.8
2011/9/13,2467.73,2477.08,2453.8,2471.31,499309.19
2011/9/14,2478.59,2485.93,2439.37,2484.83,540659.77
2011/9/15,2482.86,2496.57,2477.65,2479.06,560036.88
2011/9/16,2490.18,2499.48,2475.76,2482.34,479868.54
2011/9/19,2469.6,2469.6,2437.17,2437.8,487468.22
2011/9/20,2433.72,2460.03,2426.7,2447.76,462658.92
2011/9/21,2450.12,2517.67,2438.85,2512.96,866892.76
2011/9/22,2491.21,2499.98,2442.46,2443.06,746954.09
2011/9/23,2411.83,2440.75,2400.14,2433.16,673026.93
2011/9/26,2416.23,2441.73,2384.64,2393.18,574250.42
2011/9/27,2410.99,2423.91,2395.16,2415.05,552314.32
2011/9/28,2427.29,2430.27,2383.4,2392.06,557584.47
2011/9/29,2378.42,2387.54,2358.57,2365.34,591912.39
2011/9/30,2368.4,2377.54,2348.22,2359.22,488183.72
2011/10/10,2363.08,2368.15,2338.69,2344.79,417453.06
2011/10/11,2401.74,2412.38,2323.41,2348.52,639758.06
2011/10/12,2335.49,2421.69,2318.63,2420,915085.68
2011/10/13,2412.83,2439.64,2406.28,2438.79,878601.06
2011/10/14,2429.89,2437.59,2409.29,2431.38,606731.6
2011/10/17,2434.49,2452.99,2424.73,2440.4,582676.82
2011/10/18,2423.28,2425.65,2378.67,2383.49,795257.44
2011/10/19,2387.83,2401.69,2374.42,2377.51,585346.37
2011/10/20,2365.91,2368.64,2315.9,2331.37,654252.15
2011/10/21,2330.51,2340.32,2313.78,2317.28,484367.25
2011/10/24,2322.02,2371.09,2307.15,2370.33,708740.71
2011/10/25,2366.4,2414.05,2357.39,2409.67,908888.76
2011/10/26,2398.19,2448.98,2394.73,2427.48,1074471.68
2011/10/27,2432.47,2449.7,2426.32,2435.61,824089.61
2011/10/28,2462.09,2483.76,2456.18,2473.41,1100327.21
2011/10/31,2470.25,2478.31,2455.21,2468.25,841725.62
2011/11/1,2450.33,2491.36,2445.53,2470.02,888924.17
2011/11/2,2437.87,2505.12,2433.72,2504.11,1054682
2011/11/3,2510.84,2535.24,2507.3,2508.09,1365763.25
2011/11/4,2525.24,2536.78,2512.9,2528.29,1018736.75
2011/11/7,2518.9,2536.18,2507.62,2509.8,788671.74
2011/11/8,2514.26,2524.82,2500.02,2503.84,786726.56
2011/11/9,2512.59,2527.7,2489.03,2524.92,782085.72
2011/11/10,2498.59,2507.45,2478.14,2479.54,871110.88
2011/11/11,2483.96,2496.53,2472.76,2481.08,661376.68
2011/11/14,2498.67,2529.63,2496.34,2528.71,812298.12
2011/11/15,2525.95,2534.06,2518.7,2529.76,792277.5
2011/11/16,2529.07,2529.46,2456.86,2466.96,933821.09
2011/11/17,2467.7,2482.53,2459.17,2463.05,664142.85
2011/11/18,2448.39,2448.51,2411.04,2416.56,721808.07
2011/11/21,2416.73,2419.24,2396.09,2415.13,501703.66
2011/11/22,2400.98,2414.85,2387.83,2412.63,514432.33
2011/11/23,2415.2,2418.56,2390.65,2395.07,505478.5
2011/11/24,2379.15,2409.72,2370.7,2397.55,521541.5
2011/11/25,2393.33,2403.94,2372.62,2380.22,453625.52
2011/11/28,2383.89,2396.83,2372.16,2383.03,460646.66
2011/11/29,2398.99,2413.33,2388.2,2412.39,551231.9
2011/11/30,2406.33,2407.33,2319.44,2333.41,766111.04
2011/12/1,2392.49,2423.56,2376.92,2386.86,986500.46
2011/12/2,2374.9,2378.3,2344.85,2360.66,598688.45
2011/12/5,2363.11,2363.13,2327.61,2333.23,522149.69
2011/12/6,2326.66,2331.89,2310.16,2325.91,459170.77
