Date,Open,High,Low,Close,Volume
2006/9/26,4259.89,4273.18,4189.13,4210.64,24897.56
2006/9/27,4205.07,4241.95,4175.64,4241.95,25387.94
2006/9/28,4244.66,4302.23,4235.28,4288.37,25566.46
2006/9/29,4291.98,4344.62,4291.98,4326.78,32915.61
2006/10/9,4366.27,4440.48,4357.98,4407.73,47203.97
2006/10/10,4416.21,4429.65,4363.75,4382.55,49927.8
2006/10/11,4378.04,4396.78,4346.58,4375.59,40288.79
2006/10/12,4376.29,4379.12,4338.11,4348.76,61099.48
2006/10/13,4343.54,4389.99,4336.49,4380.55,43701.23
2006/10/16,4380.58,4391.74,4324.8,4332.51,40452.17
2006/10/17,4336.51,4378.59,4315.97,4343.67,42393.82
2006/10/18,4341.34,4438.23,4338.24,4438.23,42273.8
2006/10/19,4438.82,4467.27,4424.5,4438.16,33262.06
2006/10/20,4443.43,4468.27,4425.19,4448.44,35517.03
2006/10/23,4447.78,4471.05,4326.41,4356.39,38524.31
2006/10/24,4360.94,4454.64,4360.94,4452.69,33954.18
2006/10/25,4464.68,4543.91,4462.73,4515.36,46087.67
2006/10/26,4522.1,4589.38,4477.13,4584.59,42928.71
2006/10/27,4582.31,4633.67,4534.37,4558.42,47800.99
2006/10/30,4545.01,4586.86,4511.43,4560.28,59906.67
2006/10/31,4562.57,4626.85,4562.57,4621.98,54598
2006/11/1,4630.36,4645.25,4599.61,4643.17,57931.51
2006/11/2,4646.06,4657.13,4600.8,4657.13,60505.65
2006/11/3,4656.84,4737.57,4655.61,4690.43,59943.99
2006/11/6,4655.02,4785.37,4632.86,4785.37,66129.53
2006/11/7,4804.52,4830.68,4749.76,4830.29,73414.1
2006/11/8,4825.06,4825.06,4765.08,4778.2,49445.87
2006/11/9,4756.32,4881.8,4734.15,4869.61,52315.73
2006/11/10,4877.53,4900.58,4734.99,4777.63,61457.39
2006/11/13,4740.29,4799.42,4632.35,4663.4,51194.75
2006/11/14,4659.64,4725.32,4582.84,4725.32,45833.1
2006/11/15,4722.45,4937.06,4722.45,4937.06,57091.13
2006/11/16,4952.16,5048.93,4940.01,4945.62,69538.18
2006/11/17,4926.72,5067.51,4893.11,5067.51,63298.37
2006/11/20,5080.49,5179.75,5080.49,5177.97,77561.32
2006/11/21,5181.4,5240.14,5080.67,5239.1,83310.19
2006/11/22,5236.64,5335.93,5203.28,5276.67,80087.88
2006/11/23,5272.16,5345.91,5237.43,5292.43,69930.28
2006/11/24,5280.28,5324.21,5223.99,5297.08,68113.37
2006/11/27,5292.18,5384.02,5273.83,5384.02,69974.78
2006/11/28,5373.07,5424.16,5327.54,5362.01,58804.74
2006/11/29,5258.21,5490.44,5219.5,5457.51,61089.03
2006/11/30,5474.26,5667,5474.26,5667,89066.64
2006/12/1,5692.47,5822.05,5692.47,5748.06,83277.68
2006/12/4,5750.17,5900.91,5745.76,5875.59,88410.8
2006/12/5,5887.72,6005.53,5860.34,5928.03,88042.32
2006/12/6,5937.83,5970.38,5648.79,5838.5,90748.78
2006/12/7,5813.7,5960.66,5793.42,5811.52,97441.92
2006/12/8,5732.62,5820.71,5636.37,5641.48,84200.77
2006/12/11,5632.67,5951.29,5629.37,5951.29,71769.35
2006/12/12,5975.71,6045.24,5858.87,5983.14,74722.47
2006/12/13,5990.1,6016.84,5889.75,5972.47,71540.72
2006/12/14,5981.37,6044.28,5951.25,6044.28,71874.48
2006/12/15,6064.66,6176.65,6025.5,6168.49,78088.47
2006/12/18,6184.26,6425.23,6184.26,6393.33,93116.3
2006/12/19,6428.29,6465.07,6239.75,6369.14,85238.88
2006/12/20,6329.72,6441.06,6270.02,6439.44,70645.87
2006/12/21,6432.68,6452.87,6325.46,6334.17,80457.66
2006/12/22,6298.16,6349.7,6221.16,6242.17,60050.04
2006/12/25,6238.51,6481.34,6238.51,6382.6,67765.82
2006/12/26,6399.63,6448.41,6275.91,6356.47,64786.64
2006/12/27,6360.94,6546.47,6360.94,6489.69,62521.14
2006/12/28,6515.6,6585.52,6405.3,6436.29,66526.38
2006/12/29,6481.25,6687.28,6481.25,6647.14,95680.27
2007/1/4,6730.12,6954.64,6659.8,6705.34,140805.28
2007/1/5,6667.72,6777.81,6585.06,6706.24,115120.44
2007/1/8,6693.3,6872.62,6691.39,6870.5,106418.87
2007/1/9,6894.2,7095.73,6848.7,7078.59,104172.78
2007/1/10,7110.86,7346.02,7100.06,7346.02,110467.52
2007/1/11,7343.94,7494.09,7259.85,7289.59,98991.98
2007/1/12,7254.57,7395.89,7113.78,7187.03,99467.61
2007/1/15,7177.22,7639.52,7175.44,7636.45,91768.69
2007/1/16,7696.24,8020.98,7669.02,8002.89,94624.84
2007/1/17,7998.32,8044.52,7593.81,7775.65,122043.55
2007/1/18,7672.74,7830.7,7499.25,7790.87,101154.23
2007/1/19,7784.28,8065.31,7784.28,8065.31,116587.96
2007/1/22,8156.76,8357.41,8145.79,8343.07,120454.66
2007/1/23,8365.31,8392.24,8001.99,8311.26,122893.46
2007/1/24,8278.96,8463.82,8166.44,8366.58,99397.05
2007/1/25,8271.84,8293.2,8000.99,8013.25,100090.29
2007/1/26,7899.05,8263.34,7704.08,8223.3,103179.07
2007/1/29,8258.35,8413.36,8212.08,8359.99,104652.66
2007/1/30,8391.33,8410.74,8224.84,8262.34,94141.92
2007/1/31,8281.16,8281.16,7579.92,7632.94,102936.1
2007/2/1,7513.44,7763.68,7393.67,7700.64,85609.47
2007/2/2,7684.19,7711.99,7339.86,7348.03,73344.39
2007/2/5,7280.94,7373.98,7144.5,7292.95,64765.59
2007/2/6,7282.98,7343.62,6985.78,7341.53,83328.52
2007/2/7,7414.39,7615.35,7414.39,7541.74,89215.01
2007/2/8,7568.03,7693.39,7484.85,7691.46,87353.03
2007/2/9,7713.2,7722.31,7557.51,7627.94,70489.54
2007/2/12,7616.8,7951.58,7605.84,7951.58,71275.47
2007/2/13,8014.82,8132.79,7984.85,8104.27,63906.93
2007/2/14,8122.02,8317.18,8104.31,8315.91,74491.99
2007/2/15,8380.71,8584.49,8380.71,8582.91,84783.41
2007/2/16,8661.91,8740.91,8534.26,8572.27,84629.93
2007/2/26,8582.74,8610.41,8431.92,8588.69,76688.92
2007/2/27,8620.86,8631.98,7790.53,7790.82,129756.61
2007/2/28,7597.69,8097.33,7596.02,8039.7,105027.8
2007/3/1,8075.35,8090.04,7710.26,7804.35,94155.05
2007/3/2,7795.81,7998.64,7761.51,7923.33,71179.04
2007/3/5,7901.32,8032.41,7582.63,7826.56,87549.58
2007/3/6,7797.71,7986.4,7741.38,7924.81,60792.42
2007/3/7,7972.43,8162.04,7972.43,8140.34,82295.58
2007/3/8,8174.03,8257.57,8062.92,8249.21,71850.86
2007/3/9,8269.35,8287.69,8103.32,8146.44,82963.32
2007/3/12,8137.04,8156.04,7940.86,8130.75,79724.35
2007/3/13,8136.4,8207.74,8084.43,8200.61,83427.46
2007/3/14,8115.49,8158.96,7897.34,8090.47,79815.91
2007/3/15,8097.02,8273.53,8095.23,8273.53,79888.48
2007/3/16,8307,8348.52,8051.82,8147.32,80424.55
2007/3/19,7918.75,8299.43,7865.57,8276.8,89520.74
2007/3/20,8306.38,8312.58,8212.74,8294.62,86187.3
2007/3/21,8361.4,8441.66,8311.45,8400.3,96575.92
2007/3/22,8444.23,8534.85,8401.44,8434.83,121734.22
2007/3/23,8426.55,8494.83,8283.09,8489.86,113830.81
2007/3/26,8515.7,8631.39,8482.15,8631.39,96931.2
2007/3/27,8651.74,8662.53,8563.42,8629.23,97904.2
2007/3/28,8630.85,8678.04,8282.15,8587.35,98583.92
2007/3/29,8606.57,8681.21,8525.56,8579.32,102174.66
2007/3/30,8547.18,8598.94,8465.13,8549.2,70703.16
2007/4/2,8575.77,8785.83,8571.55,8785.83,87852.34
2007/4/3,8827.65,8963.47,8795.12,8963.47,120745.93
2007/4/4,8981.81,9141.34,8940.19,9090.46,108493.98
2007/4/5,9098.34,9177.78,9040.6,9161.48,96843.2
2007/4/6,9101.25,9290.75,9054.26,9268.23,103585.05
2007/4/9,9322.18,9509.6,9322.18,9475.71,121721.44
2007/4/10,9506.85,9662.13,9317.42,9652.68,126005.69
2007/4/11,9688.19,9757.99,9535.66,9753.78,134243.64
2007/4/12,9776.17,9964.78,9684.62,9964.78,138903.56
2007/4/13,9994.12,10136.28,9959.07,10019.92,128863.39
2007/4/16,10054.85,10249.1,10025.11,10249.1,111362.15
2007/4/17,10301.09,10390.58,9990.82,10289,147502.49
2007/4/18,10329.2,10445.53,10152.42,10401.62,141456.33
2007/4/19,10359.96,10359.96,9603.01,9857.23,145405.08
2007/4/20,9884.48,10305,9884.48,10258.64,122086.96
2007/4/23,10376.3,10712.64,10375.93,10685.06,142423.95
2007/4/24,10773.34,10820.4,10610.58,10669.04,156567.68
2007/4/25,10624.53,10745.51,10456.36,10668.27,114318.68
2007/4/26,10739.36,10873.89,10701.12,10848.78,112397.12
2007/4/27,10852,10862.78,10633.92,10688.55,98354.28
2007/4/30,10719.31,10893.23,10642.03,10865.88,110853.49
2007/5/8,11100.6,11405.04,11025.06,11401.12,138368.22
2007/5/9,11500.97,11561.36,11026.07,11517.75,164383.76
2007/5/10,11527.91,11645.21,11407.87,11574.16,146923.66
2007/5/11,11436.36,11522.85,11237.2,11489.93,107815.05
2007/5/14,11356.95,11814.56,11244.21,11732.08,115380.5
2007/5/15,11754.7,11828.93,11397.57,11414.54,110154.62
2007/5/16,11388.45,11687.78,11266.32,11682.35,105787.43
2007/5/17,11776.79,12041.63,11736.88,12011.08,124693.82
2007/5/18,12016.8,12210.25,11919.15,12100.1,114368.14
2007/5/21,11693.85,12356.85,11663.48,12269.2,121929.12
2007/5/22,12301.27,12499.9,12301.27,12407.83,155154.91
2007/5/23,12430.73,12649.09,12335.51,12624.13,122444.25
2007/5/24,12673.52,12770.92,12316.93,12515.15,126428.96
2007/5/25,12493.94,12704.464,12430.109,12681.445,237715.4
2007/5/28,12830,13125.35,12830,13026.66,151379.49
2007/5/29,13097.84,13458.34,13097.84,13456.6,135317.22
2007/5/30,12651.2,13333.9,12425.52,12627.15,170341.91
2007/5/31,12502.09,13110.26,12020.95,12944.23,172889.25
2007/6/1,12954.77,13185.59,12325.21,12432.69,163885.06
2007/6/4,12393.25,12468.58,11464.23,11468.46,122138.92
2007/6/5,11171.78,12017.71,10652.19,12017.71,158249.49
2007/6/6,12114.24,12381.29,11777.64,12338.18,131901.85
2007/6/7,12384.04,12696.01,12357.56,12696.01,115655.08
2007/6/8,12733.31,12930.19,12580.43,12850.69,116219.93
2007/6/11,12941.1,13208.97,12938.27,13187.71,121029.43
2007/6/12,13253,13579.72,12865.98,13579.72,145119.3
2007/6/13,13683.65,13984.59,13671.07,13811.48,139180.6
2007/6/14,13750.61,13874.48,13464.49,13666.28,99242.62
2007/6/15,13596.63,13778.13,13525.25,13697.16,767.92
2007/6/18,14003.01,14200.52,14003.01,14194.55,1048.31
2007/6/19,14189.75,14342.91,14057.62,14336.4,911.59
2007/6/20,14499.46,14576,14005.28,14107.23,123292.2
2007/6/21,14044.45,14276.51,13928.06,14255.61,95096.23
2007/6/22,14227.93,14238.1,13423.24,13725.72,105944.14
2007/6/25,13678.53,13817.18,13003.8,13109.26,96635.83
2007/6/26,12877.35,13219.41,12655.16,13219.41,71794.29
2007/6/27,13309.34,13641.98,13154.5,13583.7,88292.09
2007/6/28,13544.06,13629.45,12856.26,12882.18,75722.69
2007/6/29,12555.51,12862.28,12341.58,12546.45,72229.08
2007/7/2,12492.71,12675.6,12145,12475.16,54575.22
2007/7/3,12575.01,12794.19,12461.45,12761.06,56750.53
2007/7/4,12798.37,12860.61,12461.78,12509.14,51361.64
2007/7/5,12306.17,12392.77,11782.21,11783.58,55771.08
2007/7/6,11729.78,12409.72,11654.46,12395.35,62821.88
2007/7/9,12519.61,12938.69,12516.52,12846.41,75094.06
2007/7/10,12876.85,12956.71,12667.35,12682.04,71951.32
2007/7/11,12634.32,12836.49,12592.18,12785.67,50713.35
2007/7/12,12811.15,12951.72,12729.05,12850.74,41308.24
2007/7/13,12865.79,12885.93,12702.62,12816.42,26664.02
2007/7/16,12820.61,12827.28,12329.63,12331.19,39364.24
2007/7/17,12268.04,12824.74,12153.83,12759.98,47826.22
2007/7/18,12750.13,13105.57,12642.05,12841.51,61316.88
2007/7/19,12770.25,12925.05,12711.28,12790.94,38258.23
2007/7/20,12786.61,13420.04,12775.15,13417.96,66274.2
2007/7/23,13615.3,14159.72,13615.3,14139.27,109345.72
2007/7/24,14260.09,14483.97,14087.62,14190.97,108369.14
2007/7/25,14202.44,14404.06,14127.74,14403.08,85287.71
2007/7/26,14477.5,14703.17,14350.75,14619.74,84504.61
2007/7/27,14518.81,14676.43,14337.45,14614.1,83671.61
2007/7/30,14567.97,15167.24,14567.97,15060.86,99440.86
2007/7/31,15051.55,15257.54,14917.2,15199.56,86255.67
2007/8/1,15259.35,15420.11,14603.56,14795.2,101583.59
2007/8/2,14901.78,15562.14,14901.78,15562.14,86331.88
2007/8/3,15699.74,16194.04,15699.74,16179.64,98613.46
2007/8/6,16296.96,16542.82,16189.99,16542.82,98921.9
2007/8/7,16551.71,16735.61,16159.01,16523.27,105884.29
2007/8/8,16346.53,16532.77,15864.63,16193.72,94099.32
2007/8/9,16194.04,16691.87,16194.04,16680.38,87623.69
2007/8/10,16606.83,16606.83,16034.19,16323.44,105197.13
2007/8/13,16215.57,16281.29,15913.56,16116.11,75886.4
2007/8/14,16092.47,16395.46,16010.2,16351.9,70425.48
2007/8/15,16438.68,16551.77,16040.92,16322.52,73585.56
2007/8/16,16202.85,16219.33,15877.87,16053.15,76002.59
2007/8/17,15933.09,16196.35,15654.53,15689,75354.04
2007/8/20,16078.84,16589.8,16078.84,16589.8,87640.29
2007/8/21,16734.13,16939.45,16661.83,16859.97,99340.88
2007/8/22,16704.93,17446.1,16667.94,17331.99,109669.01
2007/8/23,17441.64,17731.62,17272.29,17639.23,103397.34
2007/8/24,17684.13,17902.19,17671.95,17864.68,81308
2007/8/27,17943.92,18128.68,17772.56,17884.84,83558.1
2007/8/28,17815.11,17870.95,17468.69,17817.93,81046.12
2007/8/29,17688.62,18051.72,17418.53,17443.19,84362.43
2007/8/30,17488.65,17705.66,17307.79,17659.26,81337.3
2007/8/31,17680.85,17912.97,17608.43,17872.11,78440.58
2007/9/3,17988.34,18245.43,17972.85,18164.04,88710.38
2007/9/4,18217.84,18288.9,17961.35,18050.78,81775.8
2007/9/5,18050.58,18137.46,17679.57,18002,73523.88
2007/9/6,18089.54,18225.61,17951.78,18073.76,68777.61
2007/9/7,17986.88,18052.37,17649.09,17674.1,85924.61
2007/9/10,17473.23,17953.15,17310.96,17918.48,73429.64
2007/9/11,17926.6,18064.15,17088.67,17129.39,74465.86
2007/9/12,17068.46,17453.37,16944.11,17398.41,57909
2007/9/13,17469.25,17971.52,17406.96,17959.52,73282.2
2007/9/14,18026.44,18213.92,17729.48,18213.71,77147.52
2007/9/17,18131.08,18553.89,18092.15,18494.38,85454.16
2007/9/18,18566.72,18579.12,18102.53,18316.42,93248.44
2007/9/19,18359.74,18390.74,17999.51,18073.34,62196.99
2007/9/20,18139.95,18360.24,18073.24,18221.75,65060.97
2007/9/21,18277.89,18330.7,17776.55,18228.57,65161.49
2007/9/24,18288.46,18575.49,18012.31,18418.48,64533.21
2007/9/25,18450.46,18621.67,18225.9,18346.45,54808.94
2007/9/26,18239.64,18443.85,17891.41,17992.32,50593.3
2007/9/27,17984.15,18284.94,17803.93,18281.08,42304.64
2007/9/28,18442.67,18939.91,18442.67,18864.55,60780.74
2007/10/8,19287.61,19374.36,18998.39,19232.35,77507.98
2007/10/9,19178.33,19354.63,18942.3,19318.17,64337.07
2007/10/10,19342.38,19600.03,19193.77,19264.04,71284.94
2007/10/11,19273.99,19428.53,19127.33,19344.16,73933.66
2007/10/12,19348.46,19362.64,18208.39,19135.2,79212.15
2007/10/15,19084.83,19199.35,18745.68,19088.66,70143.11
2007/10/16,19139.93,19435.56,19092.76,19358.44,59528.51
2007/10/17,19324.54,19551.73,19203.11,19288.29,50122.85
2007/10/18,19240.47,19240.47,18636.59,18681.35,52961.82
2007/10/19,18770.1,19042.34,18604,18834.8,51790.91
2007/10/22,18522.4,18793.79,18321.15,18379.41,45460.03
2007/10/23,18350.94,18611.16,18075.46,18611.16,51305.99
2007/10/24,18696.39,19078.34,18659.97,18761.9,55621.44
2007/10/25,18659.3,18780.92,17933.3,18175.32,61036.23
2007/10/26,18011.48,18658.83,18001.73,18506.52,53078.79
2007/10/29,18654.54,18904.85,18654.54,18833.66,42710.23
2007/10/30,18908.82,19038.82,18740.46,19034.57,42158.02
2007/10/31,19222.49,19531.16,18976.94,19531.16,55796.88
2007/11/1,19554.58,19559.42,19139.73,19144.62,53508.2
2007/11/2,18816.27,18997.3,18504.14,18564.34,50751.65
2007/11/5,18451.14,18563.44,18007.49,18116.88,37534.34
2007/11/6,18058.25,18450.61,18048.26,18120.57,32088.23
2007/11/7,18233.52,18384.32,17846.04,18232.96,52582.81
2007/11/8,18181.11,18181.11,17465.46,17465.46,61277.56
2007/11/9,17279.47,17563.95,16922.56,17160.12,48477.2
2007/11/12,16768.8,17150.6,16254.68,17065.77,52710.51
2007/11/13,17199.03,17393.79,16561.78,16747.89,58181.37
2007/11/14,16999.7,17355.55,16575.39,17355.55,48740.9
2007/11/15,17298.64,17386.56,17039.63,17096.9,50874.97
2007/11/16,16871.75,16898.35,16396.96,16728.26,37455.22
2007/11/19,16728.38,16797.01,16537.11,16660.67,34473.98
2007/11/20,16508.98,17072.13,16383.85,16987.48,48998.09
2007/11/21,17025.93,17248.82,16723.73,16748.19,39207.01
2007/11/22,16370.57,16580.34,15936.37,15949.36,37136.55
2007/11/23,15804.28,16217.51,15766.2,16217.51,27130.75
2007/11/26,16504.14,16600.91,16055.17,16057.19,32375.77
2007/11/27,15917.91,16055.36,15671.81,15681.01,34576.55
2007/11/28,15729.96,15857.01,15271.6,15359.16,31291.4
2007/11/29,15561.16,15963.43,15189.43,15919.28,50188.23
2007/11/30,15941.81,16038.22,15602.36,15637.66,34845.67
2007/12/3,15580.24,15989.13,15477.47,15832.98,29984.2
2007/12/4,15888.52,16270.33,15888.52,16065.17,33376.45
2007/12/5,16065.78,16603.33,15984.03,16569.81,49559.87
2007/12/6,16647.1,16697.23,16381.96,16539.14,32660.12
2007/12/7,16578.41,16752.58,16528.38,16750.42,38408.16
2007/12/10,16454.28,17148.6,16409.27,17096.51,57995.72
2007/12/11,17142,17222.22,16815.31,17036.9,56535.1
2007/12/12,16919.59,16993.69,16681.21,16831.57,61204.62
2007/12/13,16711.45,16762.65,16021.83,16035.19,60758.01
2007/12/14,15849.79,16492.81,15734.41,16483.5,50132.55
2007/12/17,16484.17,16484.17,16075.75,16118.97,63392.94
2007/12/18,16005.51,16240.75,15926.55,16074.11,38084.74
2007/12/19,16226.89,16466.24,16180.31,16387.01,47205.64
2007/12/20,16467.93,16672.18,16277.71,16625.41,43782.29
2007/12/21,16542.93,16819.02,16522.04,16808.68,51745.58
2007/12/24,16931.04,17266.58,16895.25,17153.93,74222.72
2007/12/25,17213.76,17273.14,17036.53,17199.04,67685.17
2007/12/26,17233.16,17431.35,17141.64,17427.77,59305.65
2007/12/27,17500.78,17820.25,17383.68,17797.22,82225.62
2007/12/28,17824.67,17856.94,17669.13,17700.62,59513.76
2008/1/2,17731.84,17933.25,17438.59,17856.15,59965.09
2008/1/3,17873.2,17911.3,17626.5,17911.3,89674.68
2008/1/4,17968.56,18195.27,17863.19,18122.41,83049.94
2008/1/7,18123.13,18450.12,18092.24,18376.96,77612.55
2008/1/8,18416.73,18582.56,18102.67,18268.13,93885.42
2008/1/9,18202.61,18601.74,18143.47,18597.61,64614.02
2008/1/10,18682.24,19124.11,18628.04,18939.28,92835.87
2008/1/11,19034.26,19076.44,18831.5,19016.59,59029.94
2008/1/14,19074.35,19219.89,18955.5,19141.13,56824.07
2008/1/15,19154.48,19212.56,18884.05,19034.02,72346.32
2008/1/16,18837.52,18837.52,18261.41,18351.99,85324.81
2008/1/17,18174,18483.55,17450.47,17910.39,84020.79
2008/1/18,17911.5,18196.41,17752.59,18131.38,62138.97
2008/1/21,18166.71,18188.72,17133.93,17210.93,64629.07
2008/1/22,16761.75,16974.65,15793.28,15995.85,82604.18
2008/1/23,16149.55,16883.06,16111.73,16874.32,68443.1
2008/1/24,17052.39,17230.68,16723.2,17086.6,63514.2
2008/1/25,17047.85,17432.87,16885.26,17294.01,68890.75
2008/1/28,17215.05,17215.05,16102.92,16177.83,51992.81
2008/1/29,16171.57,16591.94,16041.98,16205.94,35248.62
2008/1/30,16449.95,16653.07,15814.88,16127.71,43300.32
2008/1/31,16117.05,16234.9,15842.2,15857.71,43157.97
2008/2/1,15837.88,16012.87,15151.16,15776.87,47353.11
2008/2/4,16211.66,17043.1,16211.66,17031.67,54011.83
2008/2/5,17044.88,17245.89,16767.26,16859.64,40620.91
2008/2/13,16663.9,16730.05,16359.51,16502.44,21816.21
2008/2/14,16618.25,16835.73,16564.83,16704.94,21218.89
2008/2/15,16614,16614,16257.74,16496.23,30143.96
2008/2/18,16718.78,16982.77,16612.48,16860.55,37239.45
2008/2/19,16916.94,17281.6,16781.11,17281.6,42376.77
2008/2/20,17288.52,17476.85,16944.74,16959.2,52449.56
2008/2/21,16838.36,16976.13,16470.78,16804.26,40221.2
2008/2/22,16737.57,16737.57,16032.66,16179.52,49828.04
2008/2/25,16201.54,16304.23,15473.27,15486.67,39222.67
2008/2/26,15888.1,16016.61,14907.27,15328.42,45452.83
2008/2/27,15409.85,15799.92,15251.09,15752.41,34325.2
2008/2/28,15787.35,15823.11,15498.45,15654.46,34522.19
2008/2/29,15612.88,15838.24,15513.79,15823.88,30819.48
2008/3/3,15722.32,16224.89,15525.76,16187.51,48590.66
2008/3/4,16241.03,16350.09,15704.64,15746.23,53004.68
2008/3/5,15642.27,15760.6,15092.47,15601.21,52778.48
2008/3/6,15602.91,15915.45,15366.56,15696.13,49854.73
2008/3/7,15558.97,15833.36,15425.77,15560.85,35006.83
2008/3/10,15482.75,15482.75,14784.42,14863.05,40178.43
2008/3/11,14663.71,14815.72,14312.11,14815.72,36024.52
2008/3/12,15107.84,15173.12,14301.48,14348.46,36226.01
2008/3/13,14186.6,14307.02,13651.83,13943.16,41542.46
2008/3/14,13855.28,13970.3,13548.97,13817.65,27171.53
2008/3/17,13785.46,13785.46,13176.87,13207.78,36821.03
2008/3/18,13061.77,13263.81,12281.1,12489.02,46471.29
2008/3/19,12767.97,13281.75,12615.17,13044.2,57269.58
2008/3/20,12894.41,13651.57,12291.91,13548.61,68964.78
2008/3/21,13572.38,13941.9,13457.22,13718.96,58830.18
2008/3/24,13888.98,13996.52,13098.24,13098.24,43084.16
2008/3/25,12889.76,13568.5,12717.96,13427.29,42869.18
2008/3/26,13472.09,13800.2,13418.63,13489.09,36697.91
2008/3/27,13294.41,13489.12,13068,13111.41,42734.66
2008/3/28,13002.86,13702.62,12813.34,13692.85,54816.27
2008/3/31,13346.05,13620.82,13253.7,13302.14,38862.92
2008/4/1,13274.74,13399.97,12414.83,12460.62,52794.81
2008/4/2,12537.55,12862.83,12100.49,12344.24,52477.66
2008/4/3,12240.65,12705.7,12017.99,12652.91,43867.57
2008/4/7,12493.92,13433.44,12383.42,13396.61,55754.74
2008/4/8,13430.99,13735.79,13334.92,13592.64,61829.77
2008/4/9,13518.51,13785.8,13078.81,13078.81,54730.99
2008/4/10,12889.76,13286.68,12731.2,13286.68,41340.93
2008/4/11,13370.48,13525.33,13247.11,13328.11,33210.33
2008/4/14,13019,13074.3,12309.09,12343.61,48355.4
2008/4/15,12203.86,12411.97,11807.8,12390.79,51262.68
2008/4/16,12329.04,12408.61,12012.95,12057.28,39134.02
2008/4/17,12104.31,12331.88,11456.94,11657.08,49520.7
